Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28,Yes,Travel_Rarely,606,Research & Development,27,2,Marketing,1,9381,1,Male,179,4,5,Sales Representative,1,Single,14877,297540,3,Y,No,1,4,2,80,4,32,1,1,7,4,3,3
57,Yes,Travel_Frequently,1179,Support,29,2,Marketing,1,9382,1,Male,179,4,2,Research Director,1,Divorced,34033,714693,5,Y,No,9,3,3,80,4,4,6,4,2,1,2,1
23,No,Travel_Rarely,520,Software,32,4,Human Resources,1,9383,1,Male,140,2,5,Laboratory Technician,3,Divorced,6088,103496,4,Y,No,41,2,4,80,2,6,4,1,1,1,1,1
46,No,Non-Travel,1230,Hardware,21,1,Life Sciences,1,9384,2,Female,114,4,2,Manager,1,Divorced,37721,339489,6,Y,No,33,2,1,80,4,34,4,3,29,18,17,8
30,No,Travel_Rarely,530,Human Resources,32,4,Technical Degree,1,9385,4,Male,32,2,1,Sales Representative,4,Married,38536,539504,0,Y,Yes,7,2,3,80,4,11,4,4,10,9,5,1
26,No,Travel_Frequently,181,Software,34,5,Technical Degree,1,9386,1,Female,145,2,4,Sales Executive,4,Divorced,45573,1276044,7,Y,Yes,8,4,3,80,4,4,2,3,1,1,1,1
53,No,Travel_Frequently,341,Sales,5,3,Marketing,1,9387,4,Female,193,1,5,Manager,3,Single,27602,717652,6,Y,No,14,2,2,80,1,2,3,2,1,1,1,1
19,Yes,Travel_Frequently,265,Hardware,44,2,Human Resources,1,9388,4,Male,81,4,3,Research Director,4,Single,47595,618735,7,Y,No,33,4,1,80,1,40,4,2,6,3,5,3
25,No,Travel_Rarely,580,Support,34,1,Marketing,1,9389,4,Male,121,1,1,Healthcare Representative,4,Divorced,44212,486332,4,Y,Yes,36,3,4,80,2,22,3,2,17,12,2,4
27,No,Non-Travel,1419,Sales,20,1,Medical,1,9390,3,Female,170,3,5,Developer,4,Divorced,21921,87684,6,Y,Yes,13,4,2,80,4,40,5,4,11,2,11,4
46,Yes,Travel_Frequently,808,Hardware,14,5,Technical Degree,1,9391,2,Female,86,4,1,Sales Executive,4,Married,27701,526319,6,Y,Yes,1,3,1,80,4,9,2,4,7,2,3,4
41,Yes,Travel_Frequently,810,Software,25,2,Technical Degree,1,9392,2,Female,40,4,5,Healthcare Representative,1,Divorced,19060,190600,4,Y,No,23,3,2,80,4,22,6,4,14,10,4,11
20,Yes,Travel_Frequently,1467,Software,30,3,Human Resources,1,9393,3,Female,111,2,3,Sales Executive,3,Divorced,50442,1361934,8,Y,Yes,26,2,1,80,3,36,3,2,28,16,27,11
19,Yes,Non-Travel,151,Research & Development,10,3,Life Sciences,1,9394,3,Female,86,3,4,Developer,3,Single,20569,164552,8,Y,Yes,18,3,2,80,4,16,2,1,8,7,1,2
48,No,Travel_Rarely,1112,Research & Development,18,4,Medical,1,9395,1,Female,63,2,2,Laboratory Technician,2,Married,32663,522608,1,Y,Yes,16,2,3,80,4,18,6,3,10,2,3,4
57,Yes,Travel_Frequently,818,Support,2,1,Human Resources,1,9396,1,Female,170,4,3,Sales Executive,4,Married,39318,747042,6,Y,Yes,3,2,2,80,2,35,3,3,33,23,33,1
48,No,Non-Travel,289,Hardware,8,5,Technical Degree,1,9397,1,Male,141,3,1,Manager,2,Divorced,18395,73580,1,Y,No,19,3,1,80,4,3,5,4,3,3,2,1
58,No,Travel_Rarely,719,Research & Development,42,1,Marketing,1,9398,2,Female,163,2,3,Research Scientist,1,Single,41050,944150,8,Y,Yes,25,3,4,80,3,22,3,1,3,3,2,2
41,No,Non-Travel,1326,Software,9,4,Technical Degree,1,9399,4,Female,102,3,2,Sales Executive,2,Single,36002,180010,5,Y,No,23,1,1,80,3,10,6,2,4,2,3,3
40,Yes,Travel_Rarely,225,Sales,47,3,Medical,1,9400,4,Male,191,2,5,Manager,4,Married,29412,29412,6,Y,No,16,3,4,80,1,24,2,2,8,8,4,3
56,Yes,Travel_Frequently,660,Sales,45,2,Human Resources,1,9401,2,Male,38,1,5,Laboratory Technician,2,Single,29207,730175,6,Y,No,25,2,4,80,2,15,4,1,6,4,3,4
21,No,Non-Travel,1030,Hardware,37,4,Technical Degree,1,9402,4,Male,52,3,2,Research Director,4,Divorced,49157,245785,7,Y,Yes,48,2,1,80,2,11,1,3,11,1,5,7
37,No,Travel_Frequently,108,Software,25,1,Human Resources,1,9403,4,Female,91,4,1,Healthcare Representative,4,Divorced,7066,98924,5,Y,Yes,26,3,1,80,4,24,6,3,1,1,1,1
56,No,Non-Travel,314,Support,15,2,Human Resources,1,9404,3,Male,43,4,2,Manufacturing Director,3,Single,24690,296280,2,Y,Yes,11,1,3,80,1,25,3,4,16,2,8,8
31,Yes,Travel_Rarely,785,Human Resources,35,5,Life Sciences,1,9405,2,Male,121,3,4,Developer,1,Divorced,23829,190632,6,Y,No,49,1,2,80,1,38,6,4,19,3,2,10
59,No,Non-Travel,1207,Sales,28,5,Medical,1,9406,4,Male,174,3,4,Sales Representative,3,Divorced,13661,314203,3,Y,Yes,47,3,1,80,3,10,4,1,7,3,4,1
56,Yes,Travel_Rarely,1158,Human Resources,22,1,Medical,1,9407,1,Female,58,4,5,Sales Executive,2,Single,12121,266662,8,Y,Yes,29,4,4,80,3,33,5,4,28,28,8,11
48,Yes,Travel_Rarely,627,Human Resources,5,5,Other,1,9408,4,Male,99,2,4,Research Scientist,4,Married,17777,35554,3,Y,No,30,2,2,80,4,24,1,4,24,9,3,19
45,No,Travel_Frequently,1490,Human Resources,12,5,Life Sciences,1,9409,3,Male,157,1,4,Healthcare Representative,4,Single,5372,150416,7,Y,Yes,29,2,4,80,3,14,5,4,9,4,3,8
49,No,Travel_Frequently,1370,Sales,48,2,Life Sciences,1,9410,2,Male,73,4,1,Sales Executive,2,Single,5532,127236,6,Y,Yes,7,4,3,80,1,19,4,1,5,3,2,2
21,No,Travel_Rarely,411,Human Resources,15,1,Human Resources,1,9411,4,Female,85,3,5,Research Scientist,2,Divorced,47955,431595,7,Y,Yes,11,2,3,80,2,30,3,4,30,13,18,30
53,No,Non-Travel,438,Software,26,5,Technical Degree,1,9412,2,Male,50,3,2,Sales Representative,2,Single,14040,266760,2,Y,No,45,1,4,80,4,16,3,4,4,2,1,1
47,Yes,Travel_Rarely,599,Support,46,5,Marketing,1,9413,3,Male,77,2,3,Research Director,4,Married,3947,82887,2,Y,No,44,4,3,80,4,15,4,3,11,4,6,6
21,No,Non-Travel,1184,Sales,33,3,Medical,1,9414,4,Male,57,2,1,Sales Representative,1,Divorced,9653,135142,4,Y,Yes,42,3,2,80,2,1,1,2,1,1,1,1
57,Yes,Travel_Frequently,200,Hardware,21,4,Other,1,9415,2,Male,106,4,3,Sales Representative,2,Divorced,37966,1101014,3,Y,No,4,2,3,80,3,4,4,4,1,1,1,1
44,No,Non-Travel,562,Software,34,5,Medical,1,9416,1,Female,59,4,4,Sales Executive,3,Divorced,49560,1338120,0,Y,No,15,3,4,80,4,2,3,3,1,1,1,1
22,Yes,Non-Travel,267,Sales,46,2,Life Sciences,1,9417,2,Female,46,2,3,Research Director,1,Married,4011,24066,0,Y,Yes,20,4,3,80,4,40,1,1,2,1,1,1
20,No,Travel_Frequently,1146,Human Resources,36,5,Marketing,1,9418,3,Female,151,4,2,Developer,2,Married,49045,1373260,2,Y,No,2,2,1,80,3,40,3,2,15,3,8,4
30,Yes,Non-Travel,1357,Sales,26,5,Other,1,9419,4,Female,89,1,1,Healthcare Representative,1,Divorced,40756,489072,8,Y,No,42,1,2,80,4,11,4,3,11,3,9,1
45,No,Travel_Rarely,1324,Human Resources,27,3,Human Resources,1,9420,4,Female,68,1,4,Research Scientist,1,Single,21600,626400,3,Y,No,7,4,3,80,3,35,1,1,10,3,9,10
22,No,Travel_Rarely,651,Support,34,4,Medical,1,9421,2,Male,67,3,5,Research Scientist,4,Married,34212,410544,1,Y,Yes,16,3,2,80,2,31,1,1,24,14,21,14
41,No,Travel_Frequently,1425,Software,5,3,Medical,1,9422,2,Male,112,4,1,Sales Representative,1,Divorced,21580,496340,0,Y,No,5,2,4,80,2,32,5,1,15,8,15,13
30,No,Non-Travel,1259,Hardware,6,5,Human Resources,1,9423,1,Male,80,1,5,Research Director,1,Divorced,21227,573129,2,Y,No,20,4,2,80,1,8,4,3,1,1,1,1
38,Yes,Travel_Rarely,874,Human Resources,5,5,Technical Degree,1,9424,2,Female,188,3,1,Healthcare Representative,3,Married,31573,663033,0,Y,Yes,22,3,2,80,3,31,4,4,30,4,27,13
38,No,Travel_Rarely,942,Human Resources,17,4,Medical,1,9425,1,Female,139,4,2,Research Scientist,4,Married,19729,276206,1,Y,No,9,4,3,80,1,12,5,1,2,2,2,1
35,Yes,Travel_Rarely,1054,Hardware,24,5,Marketing,1,9426,3,Male,175,3,4,Human Resources,1,Single,49202,98404,0,Y,Yes,14,2,4,80,3,21,1,4,7,5,3,3
21,Yes,Travel_Frequently,642,Research & Development,17,4,Medical,1,9427,4,Female,131,2,2,Research Director,2,Married,34173,375903,8,Y,Yes,13,3,3,80,1,17,2,2,17,5,10,6
54,No,Travel_Rarely,852,Support,37,5,Technical Degree,1,9428,2,Female,91,3,3,Manufacturing Director,4,Divorced,40511,405110,2,Y,Yes,41,2,2,80,4,34,3,3,16,4,1,14
59,Yes,Non-Travel,742,Sales,36,4,Life Sciences,1,9429,4,Female,112,1,4,Healthcare Representative,2,Single,47119,1272213,3,Y,Yes,48,3,1,80,2,5,1,3,3,1,1,3
43,Yes,Travel_Frequently,272,Human Resources,12,3,Technical Degree,1,9430,1,Female,134,4,2,Laboratory Technician,2,Single,39650,911950,1,Y,No,44,4,1,80,2,35,1,2,19,16,19,11
48,No,Travel_Rarely,946,Research & Development,40,3,Other,1,9431,3,Male,93,3,3,Human Resources,3,Divorced,20376,326016,1,Y,Yes,13,3,4,80,3,30,2,3,9,2,7,8
58,No,Travel_Frequently,1204,Software,2,1,Marketing,1,9432,2,Female,166,3,2,Laboratory Technician,4,Married,37034,592544,4,Y,Yes,31,2,1,80,4,15,6,3,4,2,4,3
51,Yes,Travel_Rarely,395,Human Resources,21,5,Technical Degree,1,9433,2,Male,105,2,3,Manufacturing Director,2,Single,41661,1083186,2,Y,No,18,2,3,80,3,26,3,3,2,2,2,2
49,Yes,Travel_Rarely,412,Hardware,43,4,Technical Degree,1,9434,2,Female,171,3,1,Sales Representative,2,Single,10667,96003,8,Y,Yes,19,4,2,80,4,39,3,3,27,23,15,27
29,Yes,Travel_Rarely,623,Human Resources,47,1,Life Sciences,1,9435,4,Female,134,3,2,Sales Representative,2,Married,15196,212744,2,Y,No,21,2,3,80,1,27,4,4,11,3,8,3
20,No,Travel_Rarely,949,Software,25,1,Human Resources,1,9436,3,Male,147,4,5,Sales Executive,1,Single,17818,213816,4,Y,Yes,9,1,3,80,3,29,6,4,3,3,1,2
34,No,Travel_Frequently,260,Research & Development,6,5,Life Sciences,1,9437,2,Female,105,2,3,Developer,3,Divorced,7195,179875,4,Y,No,17,4,1,80,2,23,4,3,9,6,8,3
53,Yes,Travel_Rarely,1345,Software,17,1,Marketing,1,9438,1,Male,191,2,2,Manufacturing Director,1,Married,26730,187110,2,Y,No,1,1,3,80,4,25,3,4,19,16,10,13
34,Yes,Non-Travel,186,Support,20,2,Technical Degree,1,9439,4,Female,112,1,5,Sales Representative,2,Married,19667,177003,2,Y,Yes,9,3,2,80,2,19,2,1,2,1,2,1
37,Yes,Travel_Frequently,691,Research & Development,47,4,Technical Degree,1,9440,3,Female,179,1,4,Sales Representative,1,Married,30565,30565,1,Y,Yes,27,1,1,80,4,34,2,2,19,19,9,1
40,Yes,Travel_Frequently,344,Support,12,5,Other,1,9441,4,Male,128,4,4,Developer,3,Married,28473,313203,0,Y,Yes,47,4,3,80,4,13,4,4,12,6,7,7
28,Yes,Non-Travel,663,Support,6,2,Life Sciences,1,9442,2,Male,54,1,4,Manager,1,Divorced,48259,482590,4,Y,Yes,19,2,2,80,1,35,1,3,34,21,31,17
54,No,Travel_Rarely,616,Hardware,44,5,Medical,1,9443,3,Female,173,2,1,Human Resources,2,Married,34091,170455,0,Y,No,38,4,2,80,1,10,2,3,3,2,3,3
37,No,Travel_Rarely,1289,Sales,37,1,Medical,1,9444,2,Female,45,3,2,Research Scientist,1,Single,29473,88419,5,Y,Yes,12,4,3,80,4,35,4,3,20,7,6,5
41,No,Travel_Frequently,276,Software,38,3,Medical,1,9445,2,Male,72,3,4,Research Scientist,4,Married,35998,431976,3,Y,No,18,2,4,80,2,37,4,1,13,4,12,6
57,Yes,Travel_Rarely,230,Hardware,3,1,Technical Degree,1,9446,1,Female,193,3,5,Healthcare Representative,1,Divorced,43342,1256918,2,Y,No,28,3,4,80,3,30,2,2,30,8,1,4
42,No,Travel_Rarely,712,Software,1,2,Technical Degree,1,9447,4,Male,42,2,1,Sales Representative,2,Divorced,4133,70261,7,Y,No,44,1,3,80,4,20,3,3,1,1,1,1
52,Yes,Travel_Frequently,1470,Software,29,1,Human Resources,1,9448,3,Female,148,4,2,Sales Representative,1,Single,43199,1079975,4,Y,Yes,23,3,4,80,3,39,3,2,27,19,11,19
60,No,Non-Travel,1040,Support,19,4,Medical,1,9449,2,Male,138,2,3,Laboratory Technician,2,Single,33366,333660,8,Y,No,7,2,3,80,4,40,6,4,12,1,3,5
55,No,Travel_Rarely,466,Software,34,3,Medical,1,9450,2,Female,51,3,4,Manufacturing Director,3,Divorced,11953,215154,7,Y,No,12,2,2,80,1,4,2,2,1,1,1,1
46,No,Non-Travel,396,Hardware,37,2,Marketing,1,9451,4,Female,48,2,2,Manufacturing Director,1,Married,29409,617589,3,Y,Yes,35,1,4,80,4,27,3,4,15,7,3,14
30,No,Travel_Rarely,1393,Human Resources,18,3,Marketing,1,9452,4,Male,140,1,5,Sales Executive,3,Married,5334,26670,1,Y,Yes,19,3,2,80,2,15,6,1,14,5,2,6
31,No,Travel_Frequently,1446,Human Resources,41,2,Life Sciences,1,9453,2,Male,83,4,4,Manager,4,Single,37115,1002105,5,Y,Yes,42,4,3,80,4,4,5,2,4,3,1,2
57,Yes,Non-Travel,590,Hardware,44,5,Human Resources,1,9454,3,Female,150,3,1,Developer,1,Single,22667,385339,0,Y,Yes,13,2,3,80,1,39,5,3,1,1,1,1
60,No,Non-Travel,166,Support,28,3,Technical Degree,1,9455,1,Male,155,4,2,Healthcare Representative,2,Single,34589,242123,7,Y,No,45,4,2,80,2,4,3,2,1,1,1,1
42,Yes,Travel_Rarely,971,Research & Development,20,2,Technical Degree,1,9456,4,Male,157,4,3,Healthcare Representative,4,Married,47371,189484,5,Y,No,37,1,4,80,1,34,5,2,16,13,9,12
59,No,Travel_Rarely,566,Support,26,4,Marketing,1,9457,4,Male,67,1,2,Sales Representative,1,Married,29067,755742,0,Y,No,37,4,3,80,2,10,6,1,1,1,1,1
47,No,Travel_Frequently,608,Sales,29,1,Other,1,9458,4,Female,102,3,4,Human Resources,3,Married,11881,23762,6,Y,Yes,17,1,2,80,1,4,6,2,2,2,2,1
49,No,Travel_Frequently,898,Support,25,2,Marketing,1,9459,4,Male,52,2,1,Manufacturing Director,2,Married,2982,35784,2,Y,Yes,11,4,3,80,4,8,4,3,2,2,1,2
34,No,Travel_Rarely,1329,Research & Development,40,4,Other,1,9460,4,Male,52,4,5,Research Scientist,1,Divorced,4167,66672,5,Y,No,39,4,4,80,1,12,3,2,3,3,3,1
47,Yes,Travel_Rarely,508,Sales,20,3,Marketing,1,9461,1,Male,168,2,2,Sales Representative,3,Divorced,21168,105840,2,Y,Yes,49,2,2,80,4,27,1,3,6,2,4,4
54,Yes,Travel_Rarely,857,Software,39,4,Marketing,1,9462,1,Male,81,2,3,Research Director,3,Single,45537,819666,1,Y,Yes,3,1,2,80,4,20,1,3,15,5,14,2
35,Yes,Travel_Frequently,1200,Hardware,1,1,Other,1,9463,4,Female,147,1,3,Healthcare Representative,3,Single,22633,67899,3,Y,No,2,2,4,80,1,36,6,1,35,23,22,34
48,No,Non-Travel,1024,Research & Development,9,4,Marketing,1,9464,2,Female,197,1,5,Developer,2,Married,31923,31923,4,Y,No,15,2,4,80,2,19,1,2,19,7,19,10
20,No,Non-Travel,1144,Support,49,3,Other,1,9465,3,Male,109,1,1,Research Scientist,3,Single,32838,394056,5,Y,Yes,37,4,3,80,1,40,3,4,15,9,4,8
41,No,Travel_Rarely,493,Hardware,48,1,Human Resources,1,9466,1,Female,117,1,2,Sales Representative,1,Married,43332,563316,3,Y,No,4,1,3,80,4,23,3,3,18,4,12,6
58,Yes,Non-Travel,715,Research & Development,8,5,Human Resources,1,9467,2,Male,34,4,3,Laboratory Technician,3,Divorced,44920,539040,2,Y,Yes,16,2,3,80,3,14,5,4,3,2,1,1
45,Yes,Travel_Frequently,1010,Sales,26,3,Marketing,1,9468,3,Male,120,1,2,Manufacturing Director,2,Divorced,38643,1159290,1,Y,No,0,4,4,80,2,12,1,1,4,1,1,4
30,No,Travel_Rarely,788,Sales,41,3,Human Resources,1,9469,4,Female,61,4,3,Laboratory Technician,2,Single,30808,184848,8,Y,No,44,2,4,80,4,15,6,2,12,6,5,7
25,Yes,Non-Travel,534,Hardware,27,3,Human Resources,1,9470,1,Female,109,4,5,Manufacturing Director,4,Single,15445,185340,3,Y,No,32,2,4,80,2,15,2,3,12,4,5,4
23,Yes,Travel_Rarely,974,Sales,8,3,Human Resources,1,9471,2,Male,83,4,2,Sales Executive,2,Married,5643,67716,1,Y,No,41,2,4,80,3,29,2,1,1,1,1,1
60,No,Travel_Frequently,153,Hardware,21,5,Medical,1,9472,4,Female,79,1,4,Manager,4,Married,27106,189742,4,Y,Yes,7,1,2,80,1,4,4,3,1,1,1,1
30,Yes,Travel_Rarely,1427,Support,3,4,Other,1,9473,3,Female,114,2,1,Sales Representative,4,Divorced,31470,251760,0,Y,No,36,2,4,80,3,5,2,4,4,4,4,3
35,No,Travel_Rarely,248,Human Resources,34,2,Life Sciences,1,9474,4,Female,64,2,3,Manufacturing Director,2,Single,11750,317250,5,Y,Yes,13,1,2,80,2,39,6,4,4,2,3,2
32,No,Non-Travel,1000,Hardware,5,1,Medical,1,9475,2,Male,165,2,5,Manager,3,Single,8618,258540,7,Y,Yes,24,4,2,80,3,18,3,1,2,1,1,1
42,No,Travel_Frequently,899,Human Resources,24,5,Other,1,9476,4,Male,120,2,5,Research Director,4,Single,50337,755055,4,Y,No,19,2,4,80,1,7,4,2,7,2,5,6
57,Yes,Non-Travel,294,Support,14,2,Life Sciences,1,9477,4,Male,139,4,1,Sales Executive,3,Single,15717,220038,4,Y,Yes,2,2,3,80,4,21,4,3,16,12,8,14
33,Yes,Travel_Frequently,898,Software,19,1,Human Resources,1,9478,2,Male,197,3,2,Sales Executive,2,Married,33538,368918,6,Y,Yes,41,1,1,80,4,9,2,4,1,1,1,1
35,Yes,Non-Travel,259,Research & Development,47,2,Medical,1,9479,3,Male,134,1,2,Research Director,3,Married,21777,217770,1,Y,Yes,4,4,3,80,2,30,6,2,14,4,9,7
38,No,Non-Travel,1284,Human Resources,47,2,Other,1,9480,1,Female,34,2,4,Research Scientist,2,Married,29574,414036,1,Y,No,43,1,3,80,3,32,6,4,16,4,16,6
41,Yes,Travel_Rarely,1404,Software,35,5,Life Sciences,1,9481,3,Male,196,2,2,Human Resources,4,Single,6287,18861,1,Y,Yes,22,2,1,80,3,34,3,1,24,3,4,1
20,Yes,Non-Travel,1426,Support,35,2,Life Sciences,1,9482,1,Female,53,3,1,Healthcare Representative,1,Single,7735,131495,8,Y,Yes,34,4,3,80,4,34,3,4,7,7,5,7
53,Yes,Travel_Rarely,567,Support,36,3,Medical,1,9483,4,Male,170,4,2,Laboratory Technician,2,Married,35751,178755,3,Y,No,11,2,3,80,1,3,3,4,3,1,2,1
48,No,Travel_Frequently,1304,Research & Development,33,2,Life Sciences,1,9484,2,Male,34,3,1,Sales Representative,4,Married,34735,903110,5,Y,Yes,29,4,2,80,2,9,1,4,5,2,2,5
58,Yes,Non-Travel,820,Human Resources,18,5,Technical Degree,1,9485,2,Female,142,4,2,Human Resources,1,Divorced,7609,136962,6,Y,Yes,42,1,4,80,4,25,1,4,23,3,10,16
28,No,Travel_Rarely,1499,Support,19,3,Other,1,9486,1,Male,64,4,5,Healthcare Representative,3,Married,23619,425142,5,Y,No,10,2,4,80,3,22,5,4,3,3,2,2
21,No,Travel_Frequently,1337,Software,1,1,Marketing,1,9487,2,Male,154,2,2,Research Director,2,Single,34976,629568,5,Y,Yes,20,2,3,80,4,11,5,4,9,9,1,7
21,No,Travel_Rarely,1232,Support,13,3,Life Sciences,1,9488,1,Female,114,3,4,Sales Executive,4,Married,27389,766892,2,Y,Yes,4,2,1,80,3,3,1,2,1,1,1,1
25,Yes,Non-Travel,295,Hardware,45,3,Human Resources,1,9489,3,Male,126,3,4,Laboratory Technician,2,Single,8143,73287,0,Y,No,14,1,4,80,4,12,6,3,6,2,1,2
33,Yes,Non-Travel,696,Hardware,30,5,Technical Degree,1,9490,3,Male,76,4,5,Research Scientist,2,Single,32044,833144,2,Y,No,26,3,2,80,4,23,2,2,23,18,17,5
39,Yes,Travel_Rarely,787,Software,40,5,Other,1,9491,4,Male,98,2,4,Sales Executive,3,Single,31275,125100,8,Y,Yes,28,1,2,80,2,22,2,4,21,11,12,14
28,Yes,Travel_Frequently,279,Sales,28,4,Marketing,1,9492,2,Female,133,2,2,Sales Representative,2,Single,16225,48675,0,Y,No,8,2,2,80,1,35,1,4,23,2,3,17
59,Yes,Non-Travel,242,Hardware,18,3,Other,1,9493,1,Male,110,4,3,Manager,1,Married,45229,995038,5,Y,Yes,1,3,2,80,3,33,4,3,14,9,5,3
48,No,Travel_Frequently,854,Hardware,2,1,Medical,1,9494,2,Female,129,1,3,Laboratory Technician,1,Single,7150,64350,7,Y,Yes,26,4,2,80,4,14,4,3,13,11,10,11
60,No,Travel_Rarely,293,Hardware,13,4,Life Sciences,1,9495,3,Female,109,2,2,Manufacturing Director,1,Divorced,9961,239064,4,Y,No,31,1,3,80,2,2,6,1,2,2,2,2
21,No,Travel_Frequently,1215,Research & Development,11,5,Other,1,9496,1,Male,107,4,5,Healthcare Representative,3,Married,25019,650494,5,Y,Yes,4,2,2,80,4,5,5,2,2,2,2,1
31,Yes,Travel_Frequently,1462,Human Resources,12,3,Technical Degree,1,9497,4,Female,108,1,1,Healthcare Representative,3,Single,32425,680925,7,Y,No,38,4,4,80,3,39,4,3,14,4,2,8
59,Yes,Travel_Frequently,351,Research & Development,7,2,Medical,1,9498,3,Male,98,1,4,Research Director,2,Single,20590,82360,2,Y,No,0,3,2,80,1,24,2,3,22,4,13,18
30,Yes,Travel_Frequently,691,Software,7,4,Human Resources,1,9499,2,Female,63,1,1,Laboratory Technician,1,Divorced,38426,883798,2,Y,Yes,27,3,4,80,1,19,5,2,1,1,1,1
32,Yes,Travel_Frequently,1329,Sales,35,5,Other,1,9500,2,Male,40,3,2,Sales Representative,3,Divorced,23103,23103,7,Y,No,46,3,3,80,3,5,6,3,3,2,3,1
24,No,Non-Travel,223,Human Resources,49,5,Medical,1,9501,2,Female,131,4,5,Research Scientist,3,Single,49354,197416,8,Y,Yes,12,2,2,80,4,16,5,4,3,1,2,3
60,Yes,Travel_Rarely,1356,Sales,36,1,Technical Degree,1,9502,4,Male,52,2,3,Healthcare Representative,4,Divorced,28245,310695,2,Y,No,13,4,3,80,1,20,2,2,19,4,12,13
36,Yes,Travel_Rarely,328,Human Resources,10,1,Life Sciences,1,9503,1,Male,158,2,3,Human Resources,2,Divorced,37236,1117080,7,Y,Yes,19,3,4,80,1,36,4,1,33,32,31,29
40,No,Travel_Rarely,546,Research & Development,19,5,Human Resources,1,9504,4,Female,134,3,2,Healthcare Representative,1,Married,18337,550110,4,Y,Yes,7,1,4,80,3,22,5,1,20,13,4,17
41,No,Non-Travel,493,Hardware,20,1,Marketing,1,9505,4,Male,175,4,5,Manufacturing Director,2,Single,44049,1145274,2,Y,Yes,2,2,2,80,3,13,6,1,13,3,8,7
48,Yes,Travel_Rarely,609,Hardware,36,1,Technical Degree,1,9506,1,Female,140,3,1,Healthcare Representative,4,Single,19442,58326,1,Y,Yes,38,3,2,80,4,8,4,1,3,2,3,2
32,Yes,Travel_Rarely,470,Support,48,4,Medical,1,9507,2,Female,162,1,2,Manufacturing Director,1,Single,13724,96068,4,Y,Yes,37,3,4,80,1,8,2,4,4,4,2,3
54,Yes,Travel_Rarely,1500,Support,4,3,Medical,1,9508,4,Male,185,4,4,Research Director,3,Single,12572,251440,2,Y,No,27,1,3,80,3,40,1,1,21,14,15,18
55,No,Non-Travel,1310,Research & Development,37,4,Other,1,9509,4,Female,79,2,2,Research Director,3,Single,47792,955840,5,Y,Yes,28,1,2,80,4,11,3,1,5,1,5,2
34,No,Non-Travel,169,Research & Development,11,4,Other,1,9510,2,Female,191,4,4,Human Resources,1,Married,28677,602217,5,Y,Yes,5,1,3,80,3,18,2,2,1,1,1,1
52,Yes,Travel_Frequently,1251,Support,32,2,Marketing,1,9511,2,Female,56,1,2,Manufacturing Director,3,Divorced,8085,56595,2,Y,Yes,26,4,2,80,4,6,2,4,3,3,3,2
52,No,Non-Travel,135,Human Resources,31,4,Human Resources,1,9512,4,Female,52,4,3,Manufacturing Director,3,Single,19624,78496,0,Y,No,10,4,1,80,4,32,2,2,14,1,5,10
34,Yes,Travel_Frequently,1315,Support,30,2,Technical Degree,1,9513,2,Female,109,1,5,Laboratory Technician,2,Married,2463,54186,0,Y,Yes,21,2,2,80,2,5,6,3,2,1,1,1
22,No,Non-Travel,305,Software,41,5,Medical,1,9514,2,Male,194,3,2,Research Scientist,3,Married,9827,117924,5,Y,No,17,4,2,80,1,30,3,1,3,2,1,1
43,Yes,Non-Travel,775,Human Resources,22,4,Medical,1,9515,3,Male,45,1,1,Human Resources,2,Single,1969,17721,6,Y,No,36,4,4,80,1,14,1,1,10,2,3,1
45,Yes,Non-Travel,487,Software,39,5,Marketing,1,9516,3,Female,172,4,5,Healthcare Representative,4,Divorced,45740,1280720,2,Y,Yes,0,3,3,80,4,7,1,1,3,3,3,2
20,No,Non-Travel,831,Research & Development,23,5,Life Sciences,1,9517,1,Female,46,3,2,Manufacturing Director,2,Married,50380,302280,3,Y,No,46,1,2,80,4,18,5,3,3,2,3,3
41,Yes,Travel_Rarely,1130,Sales,8,3,Marketing,1,9518,1,Male,150,2,1,Sales Representative,1,Married,22875,686250,2,Y,No,20,3,4,80,1,19,1,1,16,12,1,5
58,Yes,Non-Travel,176,Support,1,3,Medical,1,9519,2,Male,95,2,5,Sales Executive,2,Divorced,39573,1147617,6,Y,No,36,2,4,80,1,3,3,4,2,1,1,1
26,No,Travel_Rarely,388,Human Resources,26,4,Marketing,1,9520,2,Male,53,4,3,Manufacturing Director,3,Divorced,32566,488490,8,Y,Yes,9,4,3,80,2,24,4,4,14,13,8,4
45,Yes,Non-Travel,1488,Research & Development,8,4,Technical Degree,1,9521,4,Female,33,4,4,Research Director,1,Divorced,36646,73292,3,Y,No,44,3,2,80,2,2,1,1,1,1,1,1
56,No,Travel_Rarely,398,Research & Development,33,4,Human Resources,1,9522,3,Female,135,1,5,Human Resources,2,Married,33126,66252,8,Y,Yes,40,1,4,80,1,16,4,1,2,1,2,1
